"","AdText","Affiliation","AffililationNum","AffililationObj"
"1382","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1383","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1384","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1385","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1386","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1387","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1388","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1389","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1390","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1391","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1392","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1393","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1394","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1395","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1396","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1397","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1398","Free music extension! Be online and listen anything u like! musicfb. info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1399","Free music extension! Be online and listen anything u like! musicfb.info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1400","Free music extension! Be online and listen anything u like! musicfb. info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1401","Free music extension! Be online and listen anything u like! musicfb. info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1402","I find it very disturbing that the Black Panthers were called terrorists and sent to prison while KKK still exists and legal.","Conservative","0.206164613366127","list(Conservative = 0.206164613366127, Green = 0.12897777557373, Liberal = 0.168807789683342, Libertarian = 0.496049761772156)"
"1403","In a country where hatred organization that calls for killing black people is legal, racism will never be eliminated.","Liberal","0.567568063735962","list(Conservative = 0.269252300262451, Green = 0.00784370303153992, Liberal = 0.567568063735962, Libertarian = 0.155335962772369)"
"1404","Remember Aiyana Jones! Stand up with us on May 21! https://www.facebook.com/events/I 727519624184050/","Liberal","0.171149641275406","list(Conservative = 0.0599147714674473, Green = 0.433588534593582, Liberal = 0.171149641275406, Libertarian = 0.335347086191177)"
"1405","has a history of assaulting people of color; yet he's still in blue.  The racist attitude of the Austin Police Department is that they will find any  flimsy excuse to brutalize people of color on a nightly basis. Recently, during  a Austin Police Assaults A Black American Downtown I Black Matters Black  Matters","Liberal","0.629235208034515","list(Conservative = 0.112110137939453, Green = 0.153018534183502, Liberal = 0.629235208034515, Libertarian = 0.105636119842529)"
"1406","WHERE is your VOICE?","Liberal","0.217071890830994","list(Conservative = 0.209193125367165, Green = 0.362306028604507, Liberal = 0.217071890830994, Libertarian = 0.211428955197334)"
"1407","If we ever forget that we are One Nation Under God, then we will be a nation gone under. Ronald Reagan","Conservative","0.256562203168869","list(Conservative = 0.256562203168869, Green = 0.292325466871262, Liberal = 0.182094901800156, Libertarian = 0.269017457962036)"
"1408","Black Matters 4 Cops On 1 Teen: Brutality Against Juveniles L. A. County probation officers brutalize teen in detention center. Fox News Hosts Believe Charleston Shooting Wasn't Hate Crime ""Fox & Friends"" hosts declare that the shooting was motivated by religious hatred towards Christians, but not racism. Brutal Alabama Cop Fatally Shoots Black Teen Holding Cellphone A mobile police officer fatally shot a 19-year-old black teen, Michael Moore, during a traffic stop Monday, June 13 in Toulminville, Alabama. Black Matters","Liberal","0.346381485462189","list(Conservative = 0.13647997379303, Green = 0.00768461171537638, Liberal = 0.346381485462189, Libertarian = 0.50945383310318)"
"1409","Get breaking news and analysis on the life of African American community in the US. Black Matters 4 Cops On 1 Teen: Brutality Against Juveniles L. A. County probation officers brutalize teen in detention center. Fox News Hosts Believe Charleston Shooting Wasn't Hate Crime ""Fox & Friends"" hosts declare that the shooting was motivated by religious hatred towards Christians, but not racism. Brutal Alabama Cop Fatally Shoots Black Teen Holding Cellphone A mobile police officer fatally shot a 19-year-old black teen, Michael Moore, during a traffic stop Monday, June 13 in Toulminville, Alabama. Black Matters","Liberal","0.341376125812531","list(Conservative = 0.139723733067513, Green = 0.00894834473729134, Liberal = 0.341376125812531, Libertarian = 0.509951770305634)"
"1410","Black Community! We finally made a website! News about black racial and social issues. Get breaking news and analysis on the life of African American community in the US. Black Matters Hillary Doesn't Deserve Black Votes Young black voters give up on Mrs. Clinton Outraged Flint Resident: ""Lawsuit Must Be Filed Against State!"" Flint Water Crisis touched the feelings of all Americans and the whole world. Justice For Aiyana Jones Rally The tragic death of Aiyana Jones, a 7-year-old African-American fatally shot by a Detroit police officer 4 Officers, Who Shot Jeremy McDole, Won't Face State charges, Family Protests In Wilmington Friday The tragic alleged murder of Jeremy McDole happened last September after he had been ""robbed and shot by an unknown robber,"" Black Matters","Conservative","0.440532982349396","list(Conservative = 0.440532982349396, Green = 0.033204760402441, Liberal = 0.175888538360596, Libertarian = 0.350373715162277)"
"1411","Get breaking news and analysis on the life of African American community in the US. Black Matters Black Matters This Is What Being ""Confident In Ones Blackness"" Means To Some White Conservatives Black Matters Life Expectancy For Black Americans Increase Black Matters Police Brutality Videos Change How Black Men Live Black Matters","Liberal","0.191210001707077","list(Conservative = 0.17944073677063, Green = 0.450732380151749, Liberal = 0.191210001707077, Libertarian = 0.178616881370544)"
"1412","Get breaking news and analysis on the life of African American community in the US. Black Matters Black Matters","Liberal","0.195470973849297","list(Conservative = 0.178951397538185, Green = 0.449421882629395, Liberal = 0.195470973849297, Libertarian = 0.176155760884285)"
"1413","Get breaking news and analysis on the life of African American community in the US. Black Matters Justice? I don't think so! Black Matters","Liberal","0.215942099690437","list(Conservative = 0.189932107925415, Green = 0.329771876335144, Liberal = 0.215942099690437, Libertarian = 0.264353930950165)"
"1414","Fortunately, some patriots in the United States don't stay away, while traitors destroy this country. Our friends from San Diego organized a rally to support ideas of Donald Trump. Patriots carried and waved American flags, while the Clinton/Sanders supporters carried MEXICAN flags and attempted to confront a very diverse group of Donald Trump supporters. That explains why the Democrats encourage the illegal immigration. They are ready to destroy America just to be elected.        We have to defend this nation! Let's organize rallies against the illegal immigration around the whole country! Let's flood the United States with American flags! If you have a desire to organize a rally in your city, please contact us. We can help you. Only our patriotism can save the United States of America!","Conservative","0.794381976127625","list(Conservative = 0.794381976127625, Green = 0.00760227022692561, Liberal = 0.101715810596943, Libertarian = 0.0962999239563942)"
